#NumCrystalWLS,NumPhantomWLS,PhantomLastHitPos_X,PhantomLastHitPos_Y,PhantomLastHitPos_Z,PhantomLastHitEnergy,PhantomWLSPos_X,PhantomWLSPos_Y,PhantomWLSPos_Z,PhantomProcessName,MomentumDirectionx,MomentumDirectiony,MomentumDirectionz
0,0,0,0,0,0,0,0,0,,-0.9654926471,0.1978284034,0.1693749428
0,0,0,0,0,0,0,0,0,,-0.9654926471,0.1978284034,0.1693749428
0,0,0,0,0,0,0,0,0,,-0.9654926471,0.1978284034,0.1693749428
0,0,0,0,0,0,0,0,0,,-0.9654926471,0.1978284034,0.1693749428
0,0,0,0,0,0,0,0,0,,-0.2817382712,0.6228501196,-0.729850173
0,0,0,0,0,0,0,0,0,,-0.8205733531,0.4622262853,0.3361639977
0,0,0,0,0,0,0,0,0,,-0.8205733531,0.4622262853,0.3361639977
0,0,0,0,0,0,0,0,0,,-0.8205733531,0.4622262853,0.3361639977
0,0,0,0,0,0,0,0,0,,-0.8205733531,0.4622262853,0.3361639977
0,0,0,0,0,0,0,0,0,,-0.8205733531,0.4622262853,0.3361639977
0,0,0,0,0,0,0,0,0,,-0.8205733531,0.4622262853,0.3361639977
0,0,0,0,0,0,0,0,0,,0.8522653612,-0.01179794214,-0.5229766369
0,0,0,0,0,0,0,0,0,,0.8522653612,-0.01179794214,-0.5229766369
0,0,0,0,0,0,0,0,0,,0.8522653612,-0.01179794214,-0.5229766369
0,0,0,0,0,0,0,0,0,,0.8522653612,-0.01179794214,-0.5229766369
0,0,0,0,0,0,0,0,0,,0.8522653612,-0.01179794214,-0.5229766369
0,0,0,0,0,0,0,0,0,,0.8522653612,-0.01179794214,-0.5229766369
0,0,0,0,0,0,0,0,0,,0.8522653612,-0.01179794214,-0.5229766369
0,0,0,0,0,0,0,0,0,,0.8522653612,-0.01179794214,-0.5229766369
0,0,0,0,0,0,0,0,0,,0.5519928816,-0.50972189,-0.659914732
0,0,0,0,0,0,0,0,0,,0.5519928816,-0.50972189,-0.659914732
0,0,0,0,0,0,0,0,0,,0.5519928816,-0.50972189,-0.659914732
0,0,0,0,0,0,0,0,0,,-0.5969727321,-0.8011695675,-0.04184353352
0,0,0,0,0,0,0,0,0,,0.665351169,-0.0779113169,-0.7424538023
0,0,0,0,0,0,0,0,0,,0.665351169,-0.0779113169,-0.7424538023
0,0,0,0,0,0,0,0,0,,0.665351169,-0.0779113169,-0.7424538023
0,0,0,0,0,0,0,0,0,,0.665351169,-0.0779113169,-0.7424538023
0,0,0,0,0,0,0,0,0,,0.5392654288,-0.840564278,-0.05142462254
0,0,0,0,0,0,0,0,0,,0.5392654288,-0.840564278,-0.05142462254
0,0,0,0,0,0,0,0,0,,0.5392654288,-0.840564278,-0.05142462254
0,0,0,0,0,0,0,0,0,,0.5392654288,-0.840564278,-0.05142462254
0,0,0,0,0,0,0,0,0,,0.4467749177,0.3323795557,-0.830611825
0,0,0,0,0,0,0,0,0,,0.4467749177,0.3323795557,-0.830611825
0,0,0,0,0,0,0,0,0,,0.4467749177,0.3323795557,-0.830611825
0,0,0,0,0,0,0,0,0,,0.4467749177,0.3323795557,-0.830611825
0,0,0,0,0,0,0,0,0,,0.4467749177,0.3323795557,-0.830611825
0,0,0,0,0,0,0,0,0,,0.4467749177,0.3323795557,-0.830611825
0,0,0,0,0,0,0,0,0,,0.4467749177,0.3323795557,-0.830611825
0,0,0,0,0,0,0,0,0,,0.4467749177,0.3323795557,-0.830611825
0,0,0,0,0,0,0,0,0,,0.4467749177,0.3323795557,-0.830611825
0,0,0,0,0,0,0,0,0,,0.05507557802,-0.9078697674,0.4156190157
0,0,0,0,0,0,0,0,0,,0.05507557802,-0.9078697674,0.4156190157
0,0,0,0,0,0,0,0,0,,0.05507557802,-0.9078697674,0.4156190157
0,0,0,0,0,0,0,0,0,,0.3118733982,0.945529424,-0.09332251549
0,0,0,0,0,0,0,0,0,,0.3118733982,0.945529424,-0.09332251549
0,0,0,0,0,0,0,0,0,,0.3118733982,0.945529424,-0.09332251549
0,0,0,0,0,0,0,0,0,,0.3118733982,0.945529424,-0.09332251549
0,0,0,0,0,0,0,0,0,,0.3118733982,0.945529424,-0.09332251549
0,0,0,0,0,0,0,0,0,,-0.995308685,-0.09661704221,-0.005076289177
0,0,0,0,0,0,0,0,0,,0.006939670915,-0.9812454852,0.1926373243
0,0,0,0,0,0,0,0,0,,0.006939670915,-0.9812454852,0.1926373243
0,0,0,0,0,0,0,0,0,,0.006939670915,-0.9812454852,0.1926373243
0,0,0,0,0,0,0,0,0,,0.006939670915,-0.9812454852,0.1926373243
0,0,0,0,0,0,0,0,0,,0.006939670915,-0.9812454852,0.1926373243
0,0,0,0,0,0,0,0,0,,0.006939670915,-0.9812454852,0.1926373243
0,0,0,0,0,0,0,0,0,,0.482993005,-0.3012072267,-0.8221873045
0,0,0,0,0,0,0,0,0,,0.482993005,-0.3012072267,-0.8221873045
0,0,0,0,0,0,0,0,0,,0.482993005,-0.3012072267,-0.8221873045
0,0,0,0,0,0,0,0,0,,0.482993005,-0.3012072267,-0.8221873045
0,0,0,0,0,0,0,0,0,,0.482993005,-0.3012072267,-0.8221873045
0,0,0,0,0,0,0,0,0,,0.482993005,-0.3012072267,-0.8221873045
0,0,0,0,0,0,0,0,0,,0.6974442418,-0.7163479834,-0.02042293549
0,0,0,0,0,0,0,0,0,,-0.7183291304,-0.1713606371,0.6742690802
0,0,0,0,0,0,0,0,0,,-0.7183291304,-0.1713606371,0.6742690802
0,0,0,0,0,0,0,0,0,,-0.7183291304,-0.1713606371,0.6742690802
0,0,0,0,0,0,0,0,0,,-0.7183291304,-0.1713606371,0.6742690802
0,0,0,0,0,0,0,0,0,,-0.7183291304,-0.1713606371,0.6742690802
0,0,0,0,0,0,0,0,0,,-0.7183291304,-0.1713606371,0.6742690802
0,0,0,0,0,0,0,0,0,,-0.0224906999,0.2585798808,0.9657280226
0,0,0,0,0,0,0,0,0,,-0.0224906999,0.2585798808,0.9657280226
0,0,0,0,0,0,0,0,0,,-0.0224906999,0.2585798808,0.9657280226
0,0,0,0,0,0,0,0,0,,-0.7114996042,-0.4057139526,-0.573728596
0,0,0,0,0,0,0,0,0,,-0.7114996042,-0.4057139526,-0.573728596
0,0,0,0,0,0,0,0,0,,-0.9522671508,-0.1043269872,-0.2868852615
0,0,0,0,0,0,0,0,0,,-0.1647905843,0.9182676461,0.360039711
0,0,0,0,0,0,0,0,0,,-0.1647905843,0.9182676461,0.360039711
0,0,0,0,0,0,0,0,0,,-0.1647905843,0.9182676461,0.360039711
0,0,0,0,0,0,0,0,0,,0.6084286469,-0.1739537553,0.7743091583
0,0,0,0,0,0,0,0,0,,0.699710102,0.4120354463,0.5836373568
0,0,0,0,0,0,0,0,0,,0.699710102,0.4120354463,0.5836373568
0,0,0,0,0,0,0,0,0,,0.699710102,0.4120354463,0.5836373568
0,0,0,0,0,0,0,0,0,,-0.5375063414,0.1636244555,-0.8272327185
0,0,0,0,0,0,0,0,0,,-0.5375063414,0.1636244555,-0.8272327185
0,0,0,0,0,0,0,0,0,,0.8253290847,-0.2079341036,-0.5249717236
0,0,0,0,0,0,0,0,0,,0.8253290847,-0.2079341036,-0.5249717236
0,0,0,0,0,0,0,0,0,,0.2979322167,-0.8074385028,0.509194912
0,0,0,0,0,0,0,0,0,,-0.9329029859,-0.2564531537,0.2528315623
0,0,0,0,0,0,0,0,0,,-0.7442887527,-0.5768482541,0.336571455
0,0,0,0,0,0,0,0,0,,-0.7442887527,-0.5768482541,0.336571455
0,0,0,0,0,0,0,0,0,,-0.7442887527,-0.5768482541,0.336571455
0,0,0,0,0,0,0,0,0,,-0.7442887527,-0.5768482541,0.336571455
0,0,0,0,0,0,0,0,0,,-0.7442887527,-0.5768482541,0.336571455
0,0,0,0,0,0,0,0,0,,-0.7442887527,-0.5768482541,0.336571455
0,0,0,0,0,0,0,0,0,,-0.7442887527,-0.5768482541,0.336571455
0,0,0,0,0,0,0,0,0,,-0.7442887527,-0.5768482541,0.336571455
0,0,0,0,0,0,0,0,0,,-0.7442887527,-0.5768482541,0.336571455
0,0,0,0,0,0,0,0,0,,-0.7442887527,-0.5768482541,0.336571455
0,0,0,0,0,0,0,0,0,,-0.7442887527,-0.5768482541,0.336571455
0,0,0,0,0,0,0,0,0,,-0.7442887527,-0.5768482541,0.336571455
0,0,0,0,0,0,0,0,0,,-0.5606494581,0.6100899556,0.5598771572
0,0,0,0,0,0,0,0,0,,-0.5606494581,0.6100899556,0.5598771572
0,0,0,0,0,0,0,0,0,,-0.5606494581,0.6100899556,0.5598771572
0,0,0,0,0,0,0,0,0,,-0.5606494581,0.6100899556,0.5598771572
0,0,0,0,0,0,0,0,0,,-0.5606494581,0.6100899556,0.5598771572
0,0,0,0,0,0,0,0,0,,-0.5606494581,0.6100899556,0.5598771572
0,0,0,0,0,0,0,0,0,,-0.5606494581,0.6100899556,0.5598771572
0,0,0,0,0,0,0,0,0,,-0.5606494581,0.6100899556,0.5598771572
0,0,0,0,0,0,0,0,0,,-0.9065633327,0.402395131,-0.1273620129
0,0,0,0,0,0,0,0,0,,0.7632204028,-0.2616767316,0.5907790661
0,0,0,0,0,0,0,0,0,,0.7632204028,-0.2616767316,0.5907790661
0,0,0,0,0,0,0,0,0,,0.7632204028,-0.2616767316,0.5907790661
0,0,0,0,0,0,0,0,0,,0.7632204028,-0.2616767316,0.5907790661
0,0,0,0,0,0,0,0,0,,0.7632204028,-0.2616767316,0.5907790661
0,0,0,0,0,0,0,0,0,,0.7632204028,-0.2616767316,0.5907790661
0,0,0,0,0,0,0,0,0,,0.7632204028,-0.2616767316,0.5907790661
0,0,0,0,0,0,0,0,0,,0.7632204028,-0.2616767316,0.5907790661
0,0,0,0,0,0,0,0,0,,-0.1812585269,0.9313213653,-0.3158890009
0,0,0,0,0,0,0,0,0,,-0.1812585269,0.9313213653,-0.3158890009
0,0,0,0,0,0,0,0,0,,0.2203706879,0.9607364626,0.1685888767
0,0,0,0,0,0,0,0,0,,0.2203706879,0.9607364626,0.1685888767
0,0,0,0,0,0,0,0,0,,0.2203706879,0.9607364626,0.1685888767
0,0,0,0,0,0,0,0,0,,0.2203706879,0.9607364626,0.1685888767
0,0,0,0,0,0,0,0,0,,0.2203706879,0.9607364626,0.1685888767
0,0,0,0,0,0,0,0,0,,-0.2204711928,-0.5247574916,-0.8222055875
0,0,0,0,0,0,0,0,0,,-0.951231096,-0.03732666094,-0.3062125444
0,0,0,0,0,0,0,0,0,,-0.951231096,-0.03732666094,-0.3062125444
0,0,0,0,0,0,0,0,0,,-0.951231096,-0.03732666094,-0.3062125444
0,0,0,0,0,0,0,0,0,,-0.951231096,-0.03732666094,-0.3062125444
0,0,0,0,0,0,0,0,0,,-0.951231096,-0.03732666094,-0.3062125444
0,0,0,0,0,0,0,0,0,,-0.951231096,-0.03732666094,-0.3062125444
0,0,0,0,0,0,0,0,0,,-0.951231096,-0.03732666094,-0.3062125444
0,0,0,0,0,0,0,0,0,,-0.951231096,-0.03732666094,-0.3062125444
0,0,0,0,0,0,0,0,0,,-0.951231096,-0.03732666094,-0.3062125444
0,0,0,0,0,0,0,0,0,,-0.951231096,-0.03732666094,-0.3062125444
0,0,0,0,0,0,0,0,0,,-0.951231096,-0.03732666094,-0.3062125444
0,0,0,0,0,0,0,0,0,,-0.8323272301,-0.3315481376,0.4441927671
0,0,0,0,0,0,0,0,0,,-0.8323272301,-0.3315481376,0.4441927671
0,0,0,0,0,0,0,0,0,,-0.3377275433,-0.6256614404,-0.7031983137
0,0,0,0,0,0,0,0,0,,-0.3377275433,-0.6256614404,-0.7031983137
0,0,0,0,0,0,0,0,0,,-0.3377275433,-0.6256614404,-0.7031983137
0,0,0,0,0,0,0,0,0,,-0.3377275433,-0.6256614404,-0.7031983137
0,0,0,0,0,0,0,0,0,,-0.3377275433,-0.6256614404,-0.7031983137
